Price,Close,High,Low,Open,Volume
2010-01-27,13.383891105651855,13.520914298600445,13.216252144576979,13.363398979249288,159170382
2010-01-28,13.191068649291992,13.504864637869002,13.099965337804509,13.442894798623389,129648138
2010-01-29,13.083671569824219,13.356484257873275,12.976767853343478,13.294762097084982,166240784
2010-02-01,13.159712791442871,13.228595898903471,13.092558709914057,13.198722225600937,90369462
2010-02-02,13.11280632019043,13.207610645748954,13.026147040490871,13.207610645748954,164462143
2010-02-03,13.352289199829102,13.383891904378649,13.041454905039316,13.052317802974668,120413655
2010-02-04,13.005655288696289,13.28266435358602,12.97553488018129,13.257976811423907,135614418
2010-02-05,13.1170015335083,13.171563693519767,12.898997736393339,13.045651089288652,126713179
2010-02-08,13.17082405090332,13.381421121949211,13.122927477687364,13.146875764295343,108175956
2010-02-09,13.244150161743164,13.369816982118627,13.21032685852866,13.320686741157141,113206742
2010-02-10,13.195019721984863,13.277480748928687,13.028122853697354,13.185638171911028,107380987
2010-02-11,13.243162155151367,13.344139534722508,13.072808203419061,13.167119049130708,96761331
2010-02-12,13.162181854248047,13.261678834594465,13.097497000279365,13.158478959502043,91529795
2010-02-16,13.364136695861816,13.434006732345939,13.191314469913436,13.254764706400755,146723904
2010-02-17,13.287851333618164,13.415986444787798,13.273037862036773,13.381421992877751,81492313
2010-02-18,13.411541938781738,13.455735618358768,13.236743925515347,13.271308376228193,93826371
2010-02-19,13.350807189941406,13.431539186455757,13.324636410181414,13.345127589999272,102506786
2010-02-22,13.401171684265137,13.517209273372597,13.356731273795296,13.513506378503198,86105539
2010-02-23,13.210326194763184,13.421663454518718,13.141689821289972,13.406109783934673,115334688
2010-02-24,13.121447563171387,13.29352962939962,13.097746952935779,13.18341741290912,93412827
2010-02-25,12.997013092041016,13.047873305168421,12.838264112095311,13.014049056070847,132864148
2010-02-26,13.006148338317871,13.128358994477676,12.924180785205964,13.021455275704565,82279251
2010-03-01,13.151565551757812,13.166379021262962,13.029354901010066,13.065401640365577,89851528
2010-03-02,13.358214378356934,13.47178274756364,13.208845054305868,13.220450042863588,174925214
2010-03-03,13.46338939666748,13.532518299680515,13.313527547148192,13.390308974159403,124039193
2010-03-04,13.692254066467285,13.730274673842775,13.485113176666387,13.492519911264138,127829347
2010-03-05,13.92976188659668,14.015185599914252,13.823352581699181,13.85915164325782,157074555
2010-03-08,13.887049674987793,13.953710285919257,13.850756203033162,13.94383432474219,95813793
2010-03-09,13.830513000488281,13.940871937151105,13.739410630039453,13.822119330806688,127540267
2010-03-10,14.231956481933594,14.28256807080965,13.880384702954078,13.91865299331404,227043838
2010-03-11,14.347747802734375,14.472921162026648,14.176406894312825,14.177887296097055,169966698
2010-03-12,14.308244705200195,14.524026024433727,14.298863155322103,14.52056986297118,110548817
2010-03-15,13.90433120727539,14.05913052836543,13.727064005487048,13.99074184265174,186853758
2010-03-16,13.954204559326172,14.033702884507525,13.844585827022774,13.871003339326633,137774484
2010-03-17,13.963092803955078,14.108511554630683,13.930750846443628,14.03074130388257,133362007
2010-03-18,13.983831405639648,14.034197203138488,13.898901160264572,13.942353690052368,71354455
2010-03-19,13.825822830200195,14.023334517393087,13.758668743113864,13.825822830200195,192486794
2010-03-22,13.764100074768066,13.994941589319387,13.684601746972003,13.729782359141065,160792439
2010-03-23,13.554243087768555,13.784097665826504,13.381420843068216,13.752742644563364,220876809
2010-03-24,13.759902954101562,13.822119530790042,13.324636486921579,13.468079473170398,263592319
2010-03-25,13.896926879882812,14.122089739612466,13.792739119697222,13.801627201950197,157825359
2010-03-26,13.892236709594727,14.008275259062689,13.826318176874024,13.955934639513755,108252241
2010-03-29,13.886310577392578,13.9423540854748,13.839894406978349,13.89988848891314,124645457
2010-03-30,13.991486549377441,14.01420022409111,13.832735669339714,13.895692451081347,79412546
2010-03-31,14.001608848571777,14.066293709277717,13.895198589519635,13.950501900241713,121686407
2010-04-01,14.043085098266602,14.157889023155795,13.96284562312069,14.106041875871101,84423257
2010-04-05,14.097648620605469,14.193194091116052,14.048023019789666,14.094932660016006,76345092
2010-04-06,14.028765678405762,14.09468514844081,13.95914236813327,14.059379553405618,82712870
2010-04-07,13.91322135925293,14.041851823918076,13.871744585601643,14.006051814387039,103626969
2010-04-08,14.0107421875,14.06900913559003,13.827057042202101,13.907789984538343,78191988
2010-04-09,13.979387283325195,14.042344057162596,13.924577445189563,14.010741358101312,82572346
2010-04-12,14.14011287689209,14.171468844264473,13.97938813810835,14.007286053424652,94448695
2010-04-13,14.486746788024902,14.538839725773926,14.100610545727854,14.135175942259117,157078570
2010-04-14,14.541802406311035,14.62426248206259,14.418603869234705,14.567972240275248,136618166
2010-04-15,14.697342872619629,14.760052914982234,14.524272949416265,14.620066093601734,271485795
2010-04-16,13.582634925842285,14.043330999828829,13.569797215596875,13.899888021956372,491254466
2010-04-19,13.581401824951172,13.677441703553864,13.4554882719445,13.548071989235178,156343827
2010-04-20,13.703365325927734,13.81742715375501,13.605102011793402,13.68188532185096,119542401
2010-04-21,13.68509578704834,13.831994938820928,13.632260758491263,13.738424282860862,96018557
2010-04-22,13.506348609924316,13.640655843248474,13.414751819834168,13.628311598721035,131719875
2010-04-23,13.455242156982422,13.562145889859636,13.388089010511486,13.511039883730838,83889263
2010-04-26,13.125643730163574,13.45524109538044,13.06564964549891,13.454747628128736,175407013
2010-04-27,13.061946868896484,13.290814540994067,13.016766251498954,13.059230908111786,154364435
2010-04-28,13.065155982971191,13.204400717110568,12.863693726445716,13.136999897979912,136754676
2010-04-29,13.134530067443848,13.245631092778149,13.002938808336978,13.168355260275046,122814620
2010-04-30,12.97899055480957,13.274763653193638,12.972571699554187,13.11305198637534,97781139
2010-05-03,13.099966049194336,13.157245117027006,12.9636840109891,12.99874192768588,74590540
2010-05-04,12.501752853393555,13.004667834629172,12.448425302694709,12.999235913437994,243963019
2010-05-05,12.58544921875,12.732595102211356,12.35608809932458,12.36867907688906,183975008
2010-05-06,12.31164836883545,12.777035277349515,11.3569262634739,12.560513747796218,200753664
2010-05-07,12.175117492675781,12.475829048829585,11.883540752309246,12.34374337499698,204322993
2010-05-10,12.878999710083008,12.907886448526748,12.65556494298768,12.689388244188015,165738910
2010-05-11,12.56791877746582,12.835300487063746,12.54742759886701,12.731359465744418,133402157
2010-05-12,12.477558135986328,12.641739032686734,12.393861555782802,12.641739032686734,154649500
2010-05-13,12.613100051879883,12.887641777175428,12.600509074663712,12.75185226157306,133530637
2010-05-14,12.530391693115234,12.615815405061792,12.251900352664117,12.58569499836833,165257111
2010-05-17,12.541255950927734,12.550884234635097,12.303747887410665,12.511875741861353,112170874
2010-05-18,12.304239273071289,12.615321173442434,12.27214405413696,12.59137194436281,113443627
2010-05-19,12.206968307495117,12.330659380378814,12.041798567774691,12.252148924313216,138344613
2010-05-20,11.727507591247559,11.988469529016443,11.697633915023113,11.975878551084309,197268650
2010-05-21,11.654426574707031,11.974148888152495,11.465555313303886,11.58060596161086,389084940
2010-05-24,11.780587196350098,12.092409317033317,11.771700059826617,11.868726868821451,174475535
2010-05-25,11.778366088867188,11.787747638293427,11.455928739023307,11.558139793589437,121148398
2010-05-26,11.738862037658691,12.091667411408293,11.727257997083735,11.901809236832992,139545096
2010-05-27,12.108952522277832,12.154627551205804,11.876629639397985,11.972916260733145,112785168
2010-05-28,11.989703178405762,12.182770811657699,11.924771588894167,12.165242326482788,116226017
2010-06-01,11.909218788146973,12.123764550718828,11.853667798523617,11.861322213086869,107071833
2010-06-02,12.180795669555664,12.193139912531239,11.886750659230696,12.015625954998127,102012942
2010-06-03,12.482743263244629,12.541996203547278,12.213633441518772,12.223755192532993,146575349
2010-06-04,12.312882423400879,12.572857421653232,12.263011034553312,12.337571856867505,157399770
2010-06-07,11.986987113952637,12.36695022553927,11.928473439489784,12.321275205823497,145852650
2010-06-08,11.968717575073242,12.068954759128587,11.789969944875692,12.044513006148375,107806577
2010-06-09,11.703064918518066,12.06994364959048,11.653193528595766,12.02895939712737,109569158
2010-06-10,12.023774147033691,12.060560143306787,11.74799781509371,11.859839041600985,103502504
2010-06-11,12.060562133789062,12.065747321845969,11.890702557626271,11.91242929912342,71535130
2010-06-14,11.929462432861328,12.208693982618483,11.929462432861328,12.208200515391946,81921917
2010-06-15,12.294859886169434,12.354360501019682,11.904527306882521,11.926746567006132,171022641
2010-06-16,12.375839233398438,12.443240054001642,12.248444327716534,12.249925674821435,91915234
2010-06-17,12.34645938873291,12.489408915898258,12.26276469284919,12.429662508026174,79388456
2010-06-18,12.345224380493164,12.430154626011086,12.298314744101202,12.406453074207063,115346733
2010-06-21,12.062043190002441,12.368432470389822,11.971435228516844,12.342015901527432,119787316
2010-06-22,12.005011558532715,12.260541565087419,11.99217290212969,12.0951260509573,89120799
2010-06-23,11.901318550109863,12.020812308437424,11.805277721304137,12.020812308437424,81468223
2010-06-24,11.729728698730469,11.918599032656465,11.684301352020757,11.842311076354658,76027907
2010-06-25,11.669981002807617,11.792685127352811,11.61764038952328,11.778118390666728,90144622
2010-06-28,11.655166625976562,11.790215928828394,11.579372145060189,11.667758547422938,70756221
2010-06-29,11.215210914611816,11.469260526177013,11.13768739757106,11.441856077289195,140609069
2010-06-30,10.985356330871582,11.303351547384002,10.979678621391367,11.232493619630173,144668227
2010-07-01,10.850556373596191,11.070535016726392,10.705878759346925,10.993751695292756,141070793
2010-07-02,10.777969360351562,10.919436588066468,10.764390503048062,10.903142715573908,77730264
2010-07-06,10.766118049621582,11.052509597579247,10.705877235093642,10.961901642176894,102787835
2010-07-07,11.114974021911621,11.14188500426437,10.749084111640013,10.821422443062875,125657235
2010-07-08,11.271995544433594,11.291006323204217,11.101641572400702,11.19768145542626,107156148
2010-07-09,11.541847229003906,11.684302348540585,11.425561946446853,11.65220712275959,173909421
2010-07-12,11.747751235961914,11.83687879128353,11.630479032439332,11.662327520881174,133875926
2010-07-13,12.07784366607666,12.171414322312048,11.85761830458365,11.906255080254278,159648166
2010-07-14,12.130678176879883,12.192154556791696,12.0101965347861,12.09463332304621,125187481
2010-07-15,12.196844100952148,12.213632385319118,11.916871406182974,12.140306180847677,195056389
2010-07-16,11.347297668457031,11.61764115593938,11.345075175095475,11.582089770210736,314165171
2010-07-19,11.509504318237305,11.595174776829396,11.295698744891881,11.381862670770618,182694226
2010-07-20,11.889962196350098,11.924526650017983,11.37174023430148,11.382356398584783,162787890
2010-07-21,11.788981437683105,11.991430609251784,11.73787544125914,11.949460373347254,131675710
2010-07-22,11.969457626342773,12.072410761387074,11.911931831862068,11.930448195112143,86230004
2010-07-23,12.099076271057129,12.112160715359972,11.850951116439976,11.86971516058181,90915501
2010-07-26,12.072166442871094,12.116111500013023,11.9711871563378,12.075128191871345,80107140
2010-07-27,12.162528038024902,12.282762950677842,12.10179374758405,12.111915499097767,98415508
2010-07-28,11.958102226257324,12.227212042324707,11.916625452519463,12.219558573146777,100214225
2010-07-29,11.973901748657227,12.069942570088763,11.834163554055511,11.997604246007,107421137
2010-07-30,11.97044563293457,12.032415473586886,11.829471879067066,11.842063801290134,86085465
2010-08-02,12.107714653015137,12.1785716196037,12.022044218613745,12.072656742751017,74626675
2010-08-03,12.093395233154297,12.15832776107558,12.017600755434428,12.109937727455904,72362219
2010-08-04,12.500518798828125,12.517307083800656,12.12351738844213,12.15141624908233,153071607
2010-08-05,12.544465065002441,12.55680930903832,12.432378043494865,12.489902901346541,97178890
2010-08-06,12.349916458129883,12.486199450043031,12.246964249627691,12.47780577978647,133277692
2010-08-09,12.476568222045898,12.480272061982427,12.37806007075801,12.400033540764303,75168699
2010-08-10,12.436079978942871,12.492617897926264,12.309177605569674,12.402503410874715,83270954
2010-08-11,12.14055347442627,12.295107038126478,12.134628086101156,12.288440503590946,89253294
2010-08-12,12.14721965789795,12.2148672090949,11.912674303926794,11.947978953893973,88514535
2010-08-13,12.007479667663574,12.126974366188232,11.999085997936348,12.072905671509917,77678069
2010-08-16,11.988715171813965,12.094385221006485,11.863048356200176,11.94155974692739,52395658
2010-08-17,12.110433578491211,12.213633465964945,11.9995802216633,12.061302389104446,75911472
2010-08-18,11.903783798217773,12.119071613955747,11.888971275011963,12.10845545238824,107858771
2010-08-19,11.553698539733887,11.912676155388814,11.535921427169852,11.875642473671396,157588475
2010-08-20,11.406798362731934,11.64307086783837,11.382108928657878,11.55369751765285,157291365
2010-08-23,11.45741081237793,11.56061070714221,11.300883362001167,11.393960559676255,119895720
2010-08-24,11.144353866577148,11.316682652381147,11.132749823384355,11.300141100626563,110922211
2010-08-25,11.224099159240723,11.302857290900556,11.110036375370305,11.110036375370305,104072633
2010-08-26,11.134230613708496,11.289277639123165,11.12089943579226,11.259650698554818,71346425
2010-08-27,11.328038215637207,11.356678221153416,11.052016097514883,11.173239817720855,92842698
2010-08-30,11.176447868347168,11.350999113627372,11.169781335008874,11.335937966556228,49440624
2010-08-31,11.110529899597168,11.230270383451996,11.060657568340888,11.11275050210913,78163883
2010-09-01,11.365071296691895,11.478888275961525,11.17175694159625,11.232985632523961,129616018
2010-09-02,11.43543529510498,11.466297793503651,11.364578318813928,11.427041625754603,67620512
2010-09-03,11.611223220825195,11.650230767989367,11.540612026101579,11.616654196722687,101996882
2010-09-07,11.465555191040039,11.54431425663568,11.431485157262994,11.46802441768337,68652365
2010-09-08,11.618133544921875,11.665536648613356,11.468271710626656,11.485060940077053,96432101
2010-09-09,11.756392478942871,11.860579283510901,11.618132805087331,11.797129045913914,97588419
2010-09-10,11.755404472351074,11.845519905690193,11.729234638925494,11.826510073650494,79268006
2010-09-13,11.90674877166748,11.958101504819785,11.839101221289257,11.87292452380861,89996068
2010-09-14,11.861321449279785,11.967977489622962,11.852680100753537,11.90032899377586,88992319
2010-09-15,11.86650562286377,11.897367176562877,11.813670597554601,11.849470604862853,96472251
2010-09-16,11.876874923706055,11.911191692949846,11.836137408568105,11.8494704768972,79075287
2010-09-17,12.101296424865723,12.127220469574326,11.879837415653888,11.943287656575622,226509844
2010-09-20,12.548909187316895,12.601496536961658,12.148453891728014,12.15931773407571,176800216
2010-09-21,12.676797866821289,12.837771238167683,12.564463162907805,12.583473942136115,179321632
2010-09-22,12.739507675170898,12.783454621376277,12.632851628196851,12.661984157907984,101864387
2010-09-23,12.677290916442871,12.83060985661555,12.623468957804588,12.705189775531167,93043447
2010-09-24,13.018245697021484,13.031577820011847,12.795304391691886,12.88122157229028,134779299
2010-09-27,13.095276832580566,13.254273496600174,13.056761807397816,13.056761807397816,124761892
2010-09-28,13.015284538269043,13.173787740511552,12.79999667614926,13.17107177980323,146735949
2010-09-29,13.028122901916504,13.157740304020944,12.95454901216955,13.032072530730849,87213678
2010-09-30,12.981213569641113,13.131323101648517,12.811600736052084,13.064415745110242,130250387
2010-10-01,12.977015495300293,13.100460770857142,12.912330636015566,13.085153832727244,89333594
2010-10-04,12.896283149719238,13.04194863835173,12.809872492695781,12.96047549007086,77910939
2010-10-05,13.28834342956543,13.332042693551074,12.99997517609966,13.045156732430076,140809819
2010-10-06,13.192551612854004,13.330810375370326,13.08367400723024,13.31377535454652,110906151
2010-10-07,13.085399627685547,13.26291358655233,13.063919623780027,13.238470888683253,96191202
2010-10-08,13.241927146911621,13.272789645487588,13.026392577492544,13.153541685250257,114796679
2010-10-11,13.303403854370117,13.445612223900223,13.262172871148204,13.294515772190765,105445761
2010-10-12,13.366360664367676,13.479929028048197,13.27747984234876,13.335004697705843,150706777
2010-10-13,13.4135160446167,13.516961705033093,13.389566814892873,13.504864196042181,122682126
2010-10-14,13.355002403259277,13.461659382078462,13.260690612400099,13.435240925632307,266358649
2010-10-15,14.8491792678833,14.853870042497658,14.605992571391205,14.79535730861411,595214680
2010-10-18,15.25062370300293,15.299507212837828,14.82696126084285,14.82696126084285,284992232
2010-10-19,15.006695747375488,15.179272213880775,14.883991615601943,15.031878648370993,184203863
2010-10-20,15.010398864746094,15.242475938396524,14.998548088377918,15.014348493309132,141532518
2010-10-21,15.109400749206543,15.208404263159826,14.961513730302109,15.097550918717998,117257870
2010-10-22,15.122734069824219,15.17927104421827,15.061504430130832,15.107672920841742,90582257
2010-10-25,15.220748901367188,15.42418596457749,15.182975025104374,15.198281962499827,126809538
2010-10-26,15.27259635925293,15.337527005035083,15.085700843020518,15.13680589814148,100892759
2010-10-27,15.220009803771973,15.307160659798136,15.117796852192443,15.202727105541467,90012128
2010-10-28,15.272102355957031,15.331849706684274,15.141744757644748,15.308394886917595,87699492
2010-10-29,15.151620864868164,15.28247383052395,15.13409237752763,15.234823041348724,91473585
2010-11-01,15.183714866638184,15.323454950151783,15.090144218510328,15.201737764028163,123946848
2010-11-02,15.198530197143555,15.30716106199675,15.173347295368073,15.274324690767672,80203500
2010-11-03,15.311603546142578,15.352340116319207,15.146681505859592,15.245438288479148,135726838
2010-11-04,15.412583351135254,15.5520748180418,15.359007177890598,15.421717221797106,143367369
2010-11-05,15.43257999420166,15.442703635283225,15.334565300521701,15.38567130112964,70892731
2010-11-08,15.474303245544434,15.541457324894072,15.384435494945532,15.406408965396185,84367048
2010-11-09,15.42616081237793,15.575034769897348,15.3197515058775,15.554050123340815,89823423
2010-11-10,15.378264427185059,15.381227121261395,15.245685285278281,15.358513448455989,100254375
2010-11-11,15.237783432006836,15.303456165878481,15.164210496077246,15.299752325784784,90803081
2010-11-12,14.894608497619629,15.23062566384077,14.843254816552374,15.158779857071792,136228712
2010-11-15,14.701539039611816,14.912137048263244,14.666481123998134,14.889422430591258,139677591
2010-11-16,14.411442756652832,14.761285471616148,14.404777168203031,14.634631728354341,132791878
2010-11-17,14.407247543334961,14.554147633270853,14.353424637556746,14.443046605755532,98066204
2010-11-18,14.728450775146484,14.81288755889688,14.530939091153858,14.541802933324723,103988318
2010-11-19,14.586982727050781,14.761286315163732,14.574885217439856,14.739312843772288,92244464
2010-11-22,14.596611976623535,14.651421819257434,14.387497192828125,14.504028255654976,87791837
2010-11-23,14.393914222717285,14.542048923477836,14.275160673837,14.492671005004155,86828238
2010-11-24,14.68919563293457,14.729439683375197,14.493658762170654,14.500078563127698,96215292
2010-11-26,14.56649112701416,14.640065012447574,14.492424719682319,14.577848436203617,52640573
2010-11-29,14.371695518493652,14.561553731078144,14.318367024158393,14.545999114227254,114816754
2010-11-30,13.7199068069458,14.179369247218164,13.660652923419773,14.179369247218164,285763111
2010-12-01,13.933218955993652,14.11147407457651,13.885075648094556,13.899889119038827,150726852
2010-12-02,14.117646217346191,14.154926628387514,13.957908409878488,14.039629233817989,102298006
2010-12-03,14.146778106689453,14.23269528332486,14.023332844252513,14.059131904185463,105642495
2010-12-06,14.279111862182617,14.368980566291631,14.235906063491212,14.333674024861415,84065923
2010-12-07,14.495881080627441,14.640558681277971,14.467735486224768,14.597846349759429,122144116
2010-12-08,14.579822540283203,14.628706990665055,14.410703196151154,14.615128134226678,70539412
2010-12-09,14.603525161743164,14.70425581850879,14.54180299656195,14.662285578084376,75036204
2010-12-10,14.621054649353027,14.665000649625648,14.573651542297931,14.644015056663058,68443585
2010-12-13,14.680554389953613,14.88744761303119,14.667469000501919,14.742276551685336,96299607
2010-12-14,14.687712669372559,14.77116156457403,14.627718591431478,14.74153462600079,65978380
2010-12-15,14.573897361755371,14.725734956847216,14.545505035096372,14.670184916921261,87033003
2010-12-16,14.608708381652832,14.659568591736148,14.518840628054194,14.636854919728716,64115423
2010-12-17,14.58624267578125,14.629696154605726,14.508965892365095,14.591180184372387,123946848
2010-12-20,14.69141674041748,14.761040051639574,14.533407964273652,14.68129499004402,79227857
2010-12-21,14.889176368713379,14.92991388592246,14.754373784965127,14.778076283491181,75461793
2010-12-22,14.94892406463623,14.986204475974734,14.894360955253033,14.912138065893577,48481040
2010-12-23,14.917816162109375,14.961515430270738,14.863500730285741,14.945221556995325,44598542
2010-12-27,14.87214183807373,14.906705343818887,14.801037176180847,14.88102897547076,48505130
2010-12-28,14.786715507507324,14.9089261587073,14.764248569564622,14.863992282821897,42751645
2010-12-29,14.8380708694458,14.872882054196719,14.786717187357377,14.862760303297087,40920808
2010-12-30,14.785236358642578,14.846217377268632,14.748942882475783,14.76400308691455,39728356
2010-12-31,14.664506912231445,14.774373328898438,14.61660939346716,14.73289561098931,61802787
2011-01-03,14.920778274536133,14.951392150816808,14.726476017585123,14.726476017585123,94962614
2011-01-04,14.86572265625,14.965959852173233,14.816344731880621,14.952135205570936,73253547
2011-01-05,15.037310600280762,15.068417942514126,14.81461602429901,14.815109491528263,101671667
2011-01-06,15.146681785583496,15.268398976476364,15.061504803455971,15.077058474705712,82620526
2011-01-07,15.219265937805176,15.263954025295652,15.063479664960669,15.206181494181982,84363033
2011-01-10,15.16421127319336,15.193344746867963,15.024718862638577,15.17877801003066,63404769
2011-01-11,15.208651542663574,15.277533706966723,15.171371133256326,15.250622726781206,57787794
2011-01-12,15.22988224029541,15.291111878419635,15.178036041850374,15.291111878419635,65552790
2011-01-13,15.225440979003906,15.299013923583026,15.162977665333003,15.23235330211494,53560006
2011-01-14,15.410361289978027,15.412583783305305,15.235069809673126,15.24297001245324,94978674
2011-01-18,15.791805267333984,15.850070324356277,15.43727079942182,15.456775044748813,145222296
2011-01-19,15.59725570678711,15.874018988250953,15.545656237613294,15.853281074335156,136754676
2011-01-20,15.474303245544434,15.654779892880306,15.388386068556498,15.608611404243712,220254485
2011-01-21,15.105449676513672,15.8436500870807,15.093845635401664,15.79056833453647,357511035
2011-01-24,15.086934089660645,15.121745271628903,14.843747392425945,15.000276707826343,184657557
2011-01-25,15.304940223693848,15.324196791180281,14.974354023076625,15.0158317430096,146418764
2011-01-26,15.220748901367188,15.368635924111116,15.1906284938021,15.315307431500429,81829572
2011-01-27,15.22790813446045,15.299752043148768,15.140508664869655,15.25506584662127,81070738
2011-01-28,14.837821960449219,15.316047441831497,14.807454821523269,15.284198010658997,169878368
2011-01-31,14.822270393371582,14.923741252894445,14.703515890361261,14.902262192363981,112616538
2011-02-01,15.08594799041748,15.142979380631251,14.890164386531572,14.924234424213356,110223602
2011-02-02,15.109647750854492,15.167421229380535,14.999287871667912,15.084959264334445,70691981
2011-02-03,15.06397533416748,15.096070559251448,14.964726019239627,15.047433781679505,60028160
2011-02-04,15.084465026855469,15.095822335803796,14.97657437320443,15.063973847501055,62264511
2011-02-07,15.16618537902832,15.267409495289458,15.040765298594636,15.06422011660929,72253814
2011-02-08,15.26716423034668,15.298026731551214,15.171618759193366,15.181987243685398,68050116
2011-02-09,15.220748901367188,15.293580693471794,15.11804248997089,15.229882771742364,73976246
2011-02-10,15.219265937805176,15.24543766106998,15.098784312858353,15.156556843972025,93725996
2011-02-11,15.41826057434082,15.430604817700608,15.13433730502861,15.153841549859301,103984303
2011-02-14,15.508374214172363,15.545160208624456,15.30814658960152,15.389619725722072,85439051
2011-02-15,15.409618377685547,15.55627077893283,15.383695278988933,15.487883031652895,83993653
2011-02-16,15.411346435546875,15.467636673662946,15.359005825692604,15.44615856114305,67612482
2011-02-17,15.437024116516113,15.486155303093499,15.314073255932437,15.338021542501453,59373716
2011-02-18,15.556024551391602,15.583182264307618,15.41036002514229,15.455293901859225,129198459
2011-02-22,15.06545639038086,15.428878016161091,15.005215570265054,15.307901963323232,146141730
2011-02-23,15.09285831451416,15.176307207633958,14.912135884404526,15.068416563470677,116017237
2011-02-24,15.031137466430664,15.136558893174248,14.846710235023503,15.094587709367639,108874565
2011-02-25,15.061258316040039,15.17680244170559,15.04792619246253,15.106192195206617,77585724
2011-02-28,15.144213676452637,15.220503527310527,15.01114011199168,15.060272246892575,91602065
2011-03-01,14.832145690917969,15.28790430836947,14.796099892163271,15.25235103154373,133426247
2011-03-02,14.8328857421875,14.961514310015863,14.694627000616489,14.808443043425354,81371863
2011-03-03,15.049407958984375,15.097057799986617,14.936825578969717,14.970897507734776,78103658
2011-03-04,14.82868766784668,15.035088375553594,14.818319183810086,15.019040291581566,120891439
2011-03-07,14.607476234436035,14.904483972727773,14.492425570095035,14.826961399502103,139027162
2011-03-08,14.623523712158203,14.763510547488766,14.57142982740779,14.638830651182605,91738575
2011-03-09,14.610191345214844,14.677838897129527,14.461564117897826,14.591179621790031,86362499
2011-03-10,14.327009201049805,14.483043173782212,14.306023607307761,14.45391064338226,125592995
2011-03-11,14.238373756408691,14.319600157620982,14.154924862159028,14.275654162798226,121734587
2011-03-14,14.072463989257812,14.277382386995162,14.023827219614883,14.14184056121364,113066217
2011-03-15,14.061847686767578,14.097400012652779,13.714720932874956,13.76409884815792,160824559
2011-03-16,13.754222869873047,14.067526323337859,13.610533164938373,14.02358032856623,152509508
2011-03-17,13.85939884185791,14.048021480590588,13.83915345180885,13.936427937737982,116406692
2011-03-18,13.8519926071167,14.023086767607358,13.819402973116716,13.940378069217484,132438559
2011-03-21,14.233190536499023,14.314664627905433,14.048516559537545,14.07814350186715,121288923
2011-03-22,14.253435134887695,14.300590561019224,14.134681583894503,14.252200521469474,75758903
2011-03-23,14.372929573059082,14.380089574484126,14.122089406947799,14.200846586604762,72920303
2011-03-24,14.489709854125977,14.526743533260158,14.289975665778634,14.453663109542303,84262658
2011-03-25,14.313182830810547,14.490202387655414,14.300837641668268,14.489462186790233,114764559
2011-03-28,14.205044746398926,14.44279952150026,14.188996663035294,14.370706985838506,89068604
2011-03-29,14.362311363220215,14.366260991116953,14.147023555970069,14.220843216860528,64432607
2011-03-30,14.365029335021973,14.455390556900724,14.333920102607332,14.4277384310541,57105245
2011-03-31,14.486498832702637,14.521064228574513,14.362561034311144,14.393668378052528,81480268
2011-04-01,14.610932350158691,14.694627990656324,14.535878058842611,14.535878058842611,104919797
2011-04-04,14.509212493896484,14.683516082149767,14.396136654577417,14.640557964451695,82488031
2011-04-05,14.050244331359863,14.356386853864263,13.96605428686561,14.34626510392153,242806701
2011-04-06,14.175910949707031,14.200105968334645,14.023333157783272,14.126533032696166,107132058
2011-04-07,14.319600105285645,14.335401454066545,14.176157134303443,14.21417868667962,101639547
2011-04-08,14.274174690246582,14.440331354438545,14.271706408629155,14.440331354438545,76357137
2011-04-11,14.254670143127441,14.272693041649921,14.146779485615141,14.22578340249532,74606600
2011-04-12,14.087773323059082,14.243313831489013,14.024569806991837,14.196157455408628,83736694
2011-04-13,14.22775936126709,14.260348052033432,14.115918128209785,14.20874952798828,83086265
2011-04-14,14.282814979553223,14.306023065812358,14.124559464754983,14.200847422108382,219070062
2011-04-15,13.102436065673828,13.474005574093928,13.08663565971502,13.462648264222615,563853569
2011-04-18,13.007135391235352,13.02738078241983,12.813574288265814,12.996765962028098,202347616
2011-04-19,12.87603759765625,13.10687910999053,12.860483926514487,13.083918703700423,107766427
2011-04-20,12.979730606079102,13.006641585526737,12.872581100845247,12.983927913443681,122858785
2011-04-21,12.964179039001465,13.042690442267341,12.897271679938411,13.023186194610101,99174342
2011-04-25,12.962944030761719,13.011087341647698,12.887889736880645,12.967882484942573,65476506
2011-04-26,13.154775619506836,13.268839340247995,12.96689222658842,12.999235127472046,140524754
2011-04-27,13.276740074157715,13.28538142302552,13.192550024111886,13.282664517145848,92280599
2011-04-28,13.2819242477417,13.313526948886008,13.185884366875602,13.284146741022893,80299860
2011-04-29,13.433268547058105,13.433268547058105,13.295256533841624,13.332043477525566,169773978
2011-05-02,13.296490669250488,13.473511167755154,13.260939285651219,13.472770021565832,85667905
2011-05-03,13.181193351745605,13.381667725024043,13.07601865672865,13.261186092298427,83572079
2011-05-04,13.228102684020996,13.307353331207603,13.159713042470916,13.212795746666428,84997401
2011-05-05,13.19057559967041,13.317722819058734,13.122185957818584,13.180452904146948,80211530
2011-05-06,13.216005325317383,13.36808966770946,13.213043576385184,13.286368841602563,82552271
2011-05-09,13.274763107299805,13.29476176375688,13.112310300988183,13.208596907217387,78240168
2011-05-10,13.397714614868164,13.441414824621267,13.271307596300103,13.332042824110852,82022292
